id,pregunta_id,etiqueta,texto,es_correcta
1315,329,C,Opción C de la pregunta 329,0
1316,329,D,Opción D de la pregunta 329,1
1317,330,A,Opción A de la pregunta 330,0
1318,330,B,Opción B de la pregunta 330,1
1319,330,C,Opción C de la pregunta 330,0
1320,330,D,Opción D de la pregunta 330,0
1321,331,A,Opción A de la pregunta 331,0
1322,331,B,Opción B de la pregunta 331,1
1323,331,C,Opción C de la pregunta 331,0
1324,331,D,Opción D de la pregunta 331,0
1325,332,A,Opción A de la pregunta 332,0
1326,332,B,Opción B de la pregunta 332,1
1327,332,C,Opción C de la pregunta 332,0
1328,332,D,Opción D de la pregunta 332,0
1329,333,A,Opción A de la pregunta 333,0
1330,333,B,Opción B de la pregunta 333,1
1331,333,C,Opción C de la pregunta 333,0
1332,333,D,Opción D de la pregunta 333,0
1333,334,A,Opción A de la pregunta 334,1
1334,334,B,Opción B de la pregunta 334,0
1335,334,C,Opción C de la pregunta 334,0
1336,334,D,Opción D de la pregunta 334,0
1337,335,A,Opción A de la pregunta 335,1
1338,335,B,Opción B de la pregunta 335,0
1339,335,C,Opción C de la pregunta 335,0
1340,335,D,Opción D de la pregunta 335,0
1341,336,A,Opción A de la pregunta 336,0
1342,336,B,Opción B de la pregunta 336,1
1343,336,C,Opción C de la pregunta 336,0
1344,336,D,Opción D de la pregunta 336,0
1345,337,A,Opción A de la pregunta 337,0
1346,337,B,Opción B de la pregunta 337,1
1347,337,C,Opción C de la pregunta 337,0
1348,337,D,Opción D de la pregunta 337,0
1349,338,A,Opción A de la pregunta 338,0
1350,338,B,Opción B de la pregunta 338,0
1351,338,C,Opción C de la pregunta 338,1
1352,338,D,Opción D de la pregunta 338,0
1353,339,A,Opción A de la pregunta 339,0
1354,339,B,Opción B de la pregunta 339,1
1355,339,C,Opción C de la pregunta 339,0
1356,339,D,Opción D de la pregunta 339,0
1357,340,A,Opción A de la pregunta 340,0
1358,340,B,Opción B de la pregunta 340,1
1359,340,C,Opción C de la pregunta 340,0
1360,340,D,Opción D de la pregunta 340,0
1361,341,A,Opción A de la pregunta 341,0
1362,341,B,Opción B de la pregunta 341,0
1363,341,C,Opción C de la pregunta 341,1
1364,341,D,Opción D de la pregunta 341,0
1365,342,A,Opción A de la pregunta 342,0
1366,342,B,Opción B de la pregunta 342,0
1367,342,C,Opción C de la pregunta 342,0
1368,342,D,Opción D de la pregunta 342,1
1369,343,A,Opción A de la pregunta 343,0
1370,343,B,Opción B de la pregunta 343,0
1371,343,C,Opción C de la pregunta 343,0
1372,343,D,Opción D de la pregunta 343,1
1373,344,A,Opción A de la pregunta 344,0
1374,344,B,Opción B de la pregunta 344,0
1375,344,C,Opción C de la pregunta 344,1
1376,344,D,Opción D de la pregunta 344,0
1377,345,A,Opción A de la pregunta 345,0
1378,345,B,Opción B de la pregunta 345,0
1379,345,C,Opción C de la pregunta 345,1
1380,345,D,Opción D de la pregunta 345,0
1381,346,A,Opción A de la pregunta 346,0
1382,346,B,Opción B de la pregunta 346,1
1383,346,C,Opción C de la pregunta 346,0
1384,346,D,Opción D de la pregunta 346,0
1385,347,A,Opción A de la pregunta 347,0
1386,347,B,Opción B de la pregunta 347,0
1387,347,C,Opción C de la pregunta 347,0
1388,347,D,Opción D de la pregunta 347,1
1389,348,A,Opción A de la pregunta 348,0
1390,348,B,Opción B de la pregunta 348,0
1391,348,C,Opción C de la pregunta 348,1
1392,348,D,Opción D de la pregunta 348,0
1393,349,A,Opción A de la pregunta 349,0
1394,349,B,Opción B de la pregunta 349,0
1395,349,C,Opción C de la pregunta 349,1
1396,349,D,Opción D de la pregunta 349,0
1397,350,A,Opción A de la pregunta 350,1
1398,350,B,Opción B de la pregunta 350,0
1399,350,C,Opción C de la pregunta 350,0
1400,350,D,Opción D de la pregunta 350,0
1401,351,A,Opción A de la pregunta 351,0
1402,351,B,Opción B de la pregunta 351,0
1403,351,C,Opción C de la pregunta 351,0
1404,351,D,Opción D de la pregunta 351,1
1405,352,A,Opción A de la pregunta 352,0
1406,352,B,Opción B de la pregunta 352,1
1407,352,C,Opción C de la pregunta 352,0
1408,352,D,Opción D de la pregunta 352,0
1409,353,A,Opción A de la pregunta 353,0
1410,353,B,Opción B de la pregunta 353,0
1411,353,C,Opción C de la pregunta 353,0
1412,353,D,Opción D de la pregunta 353,1
1413,354,A,Opción A de la pregunta 354,1
1414,354,B,Opción B de la pregunta 354,0
1415,354,C,Opción C de la pregunta 354,0
1416,354,D,Opción D de la pregunta 354,0
1417,355,A,Opción A de la pregunta 355,0
1418,355,B,Opción B de la pregunta 355,0
1419,355,C,Opción C de la pregunta 355,1
1420,355,D,Opción D de la pregunta 355,0
1421,356,A,Opción A de la pregunta 356,0
1422,356,B,Opción B de la pregunta 356,0
1423,356,C,Opción C de la pregunta 356,1
1424,356,D,Opción D de la pregunta 356,0
1425,357,A,Opción A de la pregunta 357,0
1426,357,B,Opción B de la pregunta 357,1
1427,357,C,Opción C de la pregunta 357,0
1428,357,D,Opción D de la pregunta 357,0
1429,358,A,Opción A de la pregunta 358,0
1430,358,B,Opción B de la pregunta 358,1
1431,358,C,Opción C de la pregunta 358,0
1432,358,D,Opción D de la pregunta 358,0
1433,359,A,Opción A de la pregunta 359,0
1434,359,B,Opción B de la pregunta 359,1
1435,359,C,Opción C de la pregunta 359,0
1436,359,D,Opción D de la pregunta 359,0
1437,360,A,Opción A de la pregunta 360,0
1438,360,B,Opción B de la pregunta 360,0
1439,360,C,Opción C de la pregunta 360,1
1440,360,D,Opción D de la pregunta 360,0
1441,361,A,Opción A de la pregunta 361,1
1442,361,B,Opción B de la pregunta 361,0
1443,361,C,Opción C de la pregunta 361,0
1444,361,D,Opción D de la pregunta 361,0
1445,362,A,Opción A de la pregunta 362,0
1446,362,B,Opción B de la pregunta 362,1
1447,362,C,Opción C de la pregunta 362,0
1448,362,D,Opción D de la pregunta 362,0
1449,363,A,Opción A de la pregunta 363,0
1450,363,B,Opción B de la pregunta 363,0
1451,363,C,Opción C de la pregunta 363,0
1452,363,D,Opción D de la pregunta 363,1
1453,364,A,Opción A de la pregunta 364,0
1454,364,B,Opción B de la pregunta 364,0
1455,364,C,Opción C de la pregunta 364,1
1456,364,D,Opción D de la pregunta 364,0
1457,365,A,Opción A de la pregunta 365,0
1458,365,B,Opción B de la pregunta 365,1
1459,365,C,Opción C de la pregunta 365,0
1460,365,D,Opción D de la pregunta 365,0
1461,366,A,Opción A de la pregunta 366,1
1462,366,B,Opción B de la pregunta 366,0
1463,366,C,Opción C de la pregunta 366,0
1464,366,D,Opción D de la pregunta 366,0
1465,367,A,Opción A de la pregunta 367,0
1466,367,B,Opción B de la pregunta 367,1
1467,367,C,Opción C de la pregunta 367,0
1468,367,D,Opción D de la pregunta 367,0
1469,368,A,Opción A de la pregunta 368,0
1470,368,B,Opción B de la pregunta 368,0
1471,368,C,Opción C de la pregunta 368,1
1472,368,D,Opción D de la pregunta 368,0
1473,369,A,Opción A de la pregunta 369,1
1474,369,B,Opción B de la pregunta 369,0
1475,369,C,Opción C de la pregunta 369,0
1476,369,D,Opción D de la pregunta 369,0
1477,370,A,Opción A de la pregunta 370,1
1478,370,B,Opción B de la pregunta 370,0
1479,370,C,Opción C de la pregunta 370,0
1480,370,D,Opción D de la pregunta 370,0
1481,371,A,Opción A de la pregunta 371,0
1482,371,B,Opción B de la pregunta 371,1
1483,371,C,Opción C de la pregunta 371,0
1484,371,D,Opción D de la pregunta 371,0
1485,372,A,Opción A de la pregunta 372,0
1486,372,B,Opción B de la pregunta 372,0
1487,372,C,Opción C de la pregunta 372,1
1488,372,D,Opción D de la pregunta 372,0
1489,373,A,Opción A de la pregunta 373,0
1490,373,B,Opción B de la pregunta 373,0
1491,373,C,Opción C de la pregunta 373,1
1492,373,D,Opción D de la pregunta 373,0
1493,374,A,Opción A de la pregunta 374,1
1494,374,B,Opción B de la pregunta 374,0
1495,374,C,Opción C de la pregunta 374,0
1496,374,D,Opción D de la pregunta 374,0
1497,375,A,Opción A de la pregunta 375,1
1498,375,B,Opción B de la pregunta 375,0
1499,375,C,Opción C de la pregunta 375,0
1500,375,D,Opción D de la pregunta 375,0
1501,376,A,Opción A de la pregunta 376,0
1502,376,B,Opción B de la pregunta 376,1
1503,376,C,Opción C de la pregunta 376,0
1504,376,D,Opción D de la pregunta 376,0
1505,377,A,Opción A de la pregunta 377,1
1506,377,B,Opción B de la pregunta 377,0
1507,377,C,Opción C de la pregunta 377,0
1508,377,D,Opción D de la pregunta 377,0
1509,378,A,Opción A de la pregunta 378,0
1510,378,B,Opción B de la pregunta 378,0
1511,378,C,Opción C de la pregunta 378,0
1512,378,D,Opción D de la pregunta 378,1
1513,379,A,Opción A de la pregunta 379,0
1514,379,B,Opción B de la pregunta 379,1
1515,379,C,Opción C de la pregunta 379,0
1516,379,D,Opción D de la pregunta 379,0
1517,380,A,Opción A de la pregunta 380,0
1518,380,B,Opción B de la pregunta 380,0
1519,380,C,Opción C de la pregunta 380,1
1520,380,D,Opción D de la pregunta 380,0
1521,381,A,Opción A de la pregunta 381,0
1522,381,B,Opción B de la pregunta 381,0
1523,381,C,Opción C de la pregunta 381,1
1524,381,D,Opción D de la pregunta 381,0
1525,382,A,Opción A de la pregunta 382,0
1526,382,B,Opción B de la pregunta 382,1
1527,382,C,Opción C de la pregunta 382,0
1528,382,D,Opción D de la pregunta 382,0
1529,383,A,Opción A de la pregunta 383,0
1530,383,B,Opción B de la pregunta 383,1
1531,383,C,Opción C de la pregunta 383,0
1532,383,D,Opción D de la pregunta 383,0
1533,384,A,Opción A de la pregunta 384,0
1534,384,B,Opción B de la pregunta 384,1
1535,384,C,Opción C de la pregunta 384,0
1536,384,D,Opción D de la pregunta 384,0
1537,385,A,Opción A de la pregunta 385,0
1538,385,B,Opción B de la pregunta 385,0
1539,385,C,Opción C de la pregunta 385,1
1540,385,D,Opción D de la pregunta 385,0
1541,386,A,Opción A de la pregunta 386,0
1542,386,B,Opción B de la pregunta 386,0
1543,386,C,Opción C de la pregunta 386,1
1544,386,D,Opción D de la pregunta 386,0
1545,387,A,Opción A de la pregunta 387,0
1546,387,B,Opción B de la pregunta 387,0
1547,387,C,Opción C de la pregunta 387,1
1548,387,D,Opción D de la pregunta 387,0
1549,388,A,Opción A de la pregunta 388,0
1550,388,B,Opción B de la pregunta 388,0
1551,388,C,Opción C de la pregunta 388,1
1552,388,D,Opción D de la pregunta 388,0
1553,389,A,Opción A de la pregunta 389,1
1554,389,B,Opción B de la pregunta 389,0
1555,389,C,Opción C de la pregunta 389,0
1556,389,D,Opción D de la pregunta 389,0
1557,390,A,Opción A de la pregunta 390,0
1558,390,B,Opción B de la pregunta 390,0
1559,390,C,Opción C de la pregunta 390,0
1560,390,D,Opción D de la pregunta 390,1
1561,391,A,Opción A de la pregunta 391,0
1562,391,B,Opción B de la pregunta 391,0
1563,391,C,Opción C de la pregunta 391,1
1564,391,D,Opción D de la pregunta 391,0
1565,392,A,Opción A de la pregunta 392,0
1566,392,B,Opción B de la pregunta 392,0
1567,392,C,Opción C de la pregunta 392,1
1568,392,D,Opción D de la pregunta 392,0
1569,393,A,Opción A de la pregunta 393,0
1570,393,B,Opción B de la pregunta 393,1
1571,393,C,Opción C de la pregunta 393,0
1572,393,D,Opción D de la pregunta 393,0
1573,394,A,Opción A de la pregunta 394,0
1574,394,B,Opción B de la pregunta 394,0
1575,394,C,Opción C de la pregunta 394,0
1576,394,D,Opción D de la pregunta 394,1
1577,395,A,Opción A de la pregunta 395,0
1578,395,B,Opción B de la pregunta 395,1
1579,395,C,Opción C de la pregunta 395,0
1580,395,D,Opción D de la pregunta 395,0
1581,396,A,Opción A de la pregunta 396,0
1582,396,B,Opción B de la pregunta 396,0
1583,396,C,Opción C de la pregunta 396,1
1584,396,D,Opción D de la pregunta 396,0
1585,397,A,Opción A de la pregunta 397,0
1586,397,B,Opción B de la pregunta 397,0
1587,397,C,Opción C de la pregunta 397,0
1588,397,D,Opción D de la pregunta 397,1
1589,398,A,Opción A de la pregunta 398,0
1590,398,B,Opción B de la pregunta 398,0
1591,398,C,Opción C de la pregunta 398,1
1592,398,D,Opción D de la pregunta 398,0
1593,399,A,Opción A de la pregunta 399,1
1594,399,B,Opción B de la pregunta 399,0
1595,399,C,Opción C de la pregunta 399,0
1596,399,D,Opción D de la pregunta 399,0
1597,400,A,Opción A de la pregunta 400,1
1598,400,B,Opción B de la pregunta 400,0
1599,400,C,Opción C de la pregunta 400,0
1600,400,D,Opción D de la pregunta 400,0
1601,401,A,Opción A de la pregunta 401,0
1602,401,B,Opción B de la pregunta 401,1
1603,401,C,Opción C de la pregunta 401,0
1604,401,D,Opción D de la pregunta 401,0
1605,402,A,Opción A de la pregunta 402,1
1606,402,B,Opción B de la pregunta 402,0
1607,402,C,Opción C de la pregunta 402,0
1608,402,D,Opción D de la pregunta 402,0
1609,403,A,Opción A de la pregunta 403,0
1610,403,B,Opción B de la pregunta 403,1
1611,403,C,Opción C de la pregunta 403,0
1612,403,D,Opción D de la pregunta 403,0
1613,404,A,Opción A de la pregunta 404,0
1614,404,B,Opción B de la pregunta 404,0
1615,404,C,Opción C de la pregunta 404,0
1616,404,D,Opción D de la pregunta 404,1
1617,405,A,Opción A de la pregunta 405,1
1618,405,B,Opción B de la pregunta 405,0
1619,405,C,Opción C de la pregunta 405,0
1620,405,D,Opción D de la pregunta 405,0
1621,406,A,Opción A de la pregunta 406,0
1622,406,B,Opción B de la pregunta 406,0
1623,406,C,Opción C de la pregunta 406,1
1624,406,D,Opción D de la pregunta 406,0
1625,407,A,Opción A de la pregunta 407,0
1626,407,B,Opción B de la pregunta 407,1
1627,407,C,Opción C de la pregunta 407,0
1628,407,D,Opción D de la pregunta 407,0
1629,408,A,Opción A de la pregunta 408,1
1630,408,B,Opción B de la pregunta 408,0
1631,408,C,Opción C de la pregunta 408,0
1632,408,D,Opción D de la pregunta 408,0
1633,409,A,Opción A de la pregunta 409,0
1634,409,B,Opción B de la pregunta 409,0
1635,409,C,Opción C de la pregunta 409,1
1636,409,D,Opción D de la pregunta 409,0
1637,410,A,Opción A de la pregunta 410,0
1638,410,B,Opción B de la pregunta 410,0
1639,410,C,Opción C de la pregunta 410,1
1640,410,D,Opción D de la pregunta 410,0
1641,411,A,Opción A de la pregunta 411,0
1642,411,B,Opción B de la pregunta 411,0
1643,411,C,Opción C de la pregunta 411,1
1644,411,D,Opción D de la pregunta 411,0
1645,412,A,Opción A de la pregunta 412,0
1646,412,B,Opción B de la pregunta 412,0
1647,412,C,Opción C de la pregunta 412,0
1648,412,D,Opción D de la pregunta 412,1
1649,413,A,Opción A de la pregunta 413,0
1650,413,B,Opción B de la pregunta 413,1
1651,413,C,Opción C de la pregunta 413,0
1652,413,D,Opción D de la pregunta 413,0
1653,414,A,Opción A de la pregunta 414,1
1654,414,B,Opción B de la pregunta 414,0
1655,414,C,Opción C de la pregunta 414,0
1656,414,D,Opción D de la pregunta 414,0
1657,415,A,Opción A de la pregunta 415,0
1658,415,B,Opción B de la pregunta 415,0
1659,415,C,Opción C de la pregunta 415,1
1660,415,D,Opción D de la pregunta 415,0
1661,416,A,Opción A de la pregunta 416,0
1662,416,B,Opción B de la pregunta 416,0
1663,416,C,Opción C de la pregunta 416,0
1664,416,D,Opción D de la pregunta 416,1
1665,417,A,Opción A de la pregunta 417,0
1666,417,B,Opción B de la pregunta 417,0
1667,417,C,Opción C de la pregunta 417,0
1668,417,D,Opción D de la pregunta 417,1
1669,418,A,Opción A de la pregunta 418,0
1670,418,B,Opción B de la pregunta 418,0
1671,418,C,Opción C de la pregunta 418,1
1672,418,D,Opción D de la pregunta 418,0
1673,419,A,Opción A de la pregunta 419,0
1674,419,B,Opción B de la pregunta 419,0
1675,419,C,Opción C de la pregunta 419,1
1676,419,D,Opción D de la pregunta 419,0
1677,420,A,Opción A de la pregunta 420,0
1678,420,B,Opción B de la pregunta 420,1
1679,420,C,Opción C de la pregunta 420,0
1680,420,D,Opción D de la pregunta 420,0
1681,421,A,Opción A de la pregunta 421,0
1682,421,B,Opción B de la pregunta 421,1
1683,421,C,Opción C de la pregunta 421,0
1684,421,D,Opción D de la pregunta 421,0
1685,422,A,Opción A de la pregunta 422,0
1686,422,B,Opción B de la pregunta 422,1
1687,422,C,Opción C de la pregunta 422,0
1688,422,D,Opción D de la pregunta 422,0
1689,423,A,Opción A de la pregunta 423,0
1690,423,B,Opción B de la pregunta 423,0
1691,423,C,Opción C de la pregunta 423,0
1692,423,D,Opción D de la pregunta 423,1
1693,424,A,Opción A de la pregunta 424,1
1694,424,B,Opción B de la pregunta 424,0
1695,424,C,Opción C de la pregunta 424,0
1696,424,D,Opción D de la pregunta 424,0
1697,425,A,Opción A de la pregunta 425,0
1698,425,B,Opción B de la pregunta 425,0
1699,425,C,Opción C de la pregunta 425,0
1700,425,D,Opción D de la pregunta 425,1
1701,426,A,Opción A de la pregunta 426,0
1702,426,B,Opción B de la pregunta 426,0
1703,426,C,Opción C de la pregunta 426,1
1704,426,D,Opción D de la pregunta 426,0
1705,427,A,Opción A de la pregunta 427,1
1706,427,B,Opción B de la pregunta 427,0
1707,427,C,Opción C de la pregunta 427,0
1708,427,D,Opción D de la pregunta 427,0
1709,428,A,Opción A de la pregunta 428,1
1710,428,B,Opción B de la pregunta 428,0
1711,428,C,Opción C de la pregunta 428,0
1712,428,D,Opción D de la pregunta 428,0
1713,429,A,Opción A de la pregunta 429,1
1714,429,B,Opción B de la pregunta 429,0
1715,429,C,Opción C de la pregunta 429,0
1716,429,D,Opción D de la pregunta 429,0
1717,430,A,Opción A de la pregunta 430,0
1718,430,B,Opción B de la pregunta 430,1
1719,430,C,Opción C de la pregunta 430,0
1720,430,D,Opción D de la pregunta 430,0
1721,431,A,Opción A de la pregunta 431,1
1722,431,B,Opción B de la pregunta 431,0
1723,431,C,Opción C de la pregunta 431,0
1724,431,D,Opción D de la pregunta 431,0
1725,432,A,Opción A de la pregunta 432,0
1726,432,B,Opción B de la pregunta 432,0
1727,432,C,Opción C de la pregunta 432,1
1728,432,D,Opción D de la pregunta 432,0
1729,433,A,Opción A de la pregunta 433,0
1730,433,B,Opción B de la pregunta 433,0
1731,433,C,Opción C de la pregunta 433,1
1732,433,D,Opción D de la pregunta 433,0
1733,434,A,Opción A de la pregunta 434,0
1734,434,B,Opción B de la pregunta 434,1
1735,434,C,Opción C de la pregunta 434,0
1736,434,D,Opción D de la pregunta 434,0
1737,435,A,Opción A de la pregunta 435,0
1738,435,B,Opción B de la pregunta 435,0
1739,435,C,Opción C de la pregunta 435,0
1740,435,D,Opción D de la pregunta 435,1
1741,436,A,Opción A de la pregunta 436,0
1742,436,B,Opción B de la pregunta 436,1
1743,436,C,Opción C de la pregunta 436,0
1744,436,D,Opción D de la pregunta 436,0
1745,437,A,Opción A de la pregunta 437,0
1746,437,B,Opción B de la pregunta 437,0
1747,437,C,Opción C de la pregunta 437,0
1748,437,D,Opción D de la pregunta 437,1
1749,438,A,Opción A de la pregunta 438,1
1750,438,B,Opción B de la pregunta 438,0
1751,438,C,Opción C de la pregunta 438,0
1752,438,D,Opción D de la pregunta 438,0
1753,439,A,Opción A de la pregunta 439,0
1754,439,B,Opción B de la pregunta 439,0
1755,439,C,Opción C de la pregunta 439,0
1756,439,D,Opción D de la pregunta 439,1
1757,440,A,Opción A de la pregunta 440,0
1758,440,B,Opción B de la pregunta 440,0
1759,440,C,Opción C de la pregunta 440,0
1760,440,D,Opción D de la pregunta 440,1
1761,441,A,Opción A de la pregunta 441,0
1762,441,B,Opción B de la pregunta 441,1
1763,441,C,Opción C de la pregunta 441,0
1764,441,D,Opción D de la pregunta 441,0
1765,442,A,Opción A de la pregunta 442,0
1766,442,B,Opción B de la pregunta 442,1
1767,442,C,Opción C de la pregunta 442,0
1768,442,D,Opción D de la pregunta 442,0
1769,443,A,Opción A de la pregunta 443,0
1770,443,B,Opción B de la pregunta 443,0
1771,443,C,Opción C de la pregunta 443,0
1772,443,D,Opción D de la pregunta 443,1
1773,444,A,Opción A de la pregunta 444,0
1774,444,B,Opción B de la pregunta 444,0
1775,444,C,Opción C de la pregunta 444,0
1776,444,D,Opción D de la pregunta 444,1
1777,445,A,Opción A de la pregunta 445,0
1778,445,B,Opción B de la pregunta 445,1
1779,445,C,Opción C de la pregunta 445,0
1780,445,D,Opción D de la pregunta 445,0
1781,446,A,Opción A de la pregunta 446,0
1782,446,B,Opción B de la pregunta 446,1
1783,446,C,Opción C de la pregunta 446,0
1784,446,D,Opción D de la pregunta 446,0
1785,447,A,Opción A de la pregunta 447,0
1786,447,B,Opción B de la pregunta 447,0
1787,447,C,Opción C de la pregunta 447,1
1788,447,D,Opción D de la pregunta 447,0
1789,448,A,Opción A de la pregunta 448,0
1790,448,B,Opción B de la pregunta 448,0
1791,448,C,Opción C de la pregunta 448,1
1792,448,D,Opción D de la pregunta 448,0
1793,449,A,Opción A de la pregunta 449,0
1794,449,B,Opción B de la pregunta 449,0
1795,449,C,Opción C de la pregunta 449,1
1796,449,D,Opción D de la pregunta 449,0
1797,450,A,Opción A de la pregunta 450,0
1798,450,B,Opción B de la pregunta 450,1
1799,450,C,Opción C de la pregunta 450,0
1800,450,D,Opción D de la pregunta 450,0
1801,451,A,Opción A de la pregunta 451,0
1802,451,B,Opción B de la pregunta 451,1
1803,451,C,Opción C de la pregunta 451,0
1804,451,D,Opción D de la pregunta 451,0
1805,452,A,Opción A de la pregunta 452,0
1806,452,B,Opción B de la pregunta 452,0
1807,452,C,Opción C de la pregunta 452,0
1808,452,D,Opción D de la pregunta 452,1
1809,453,A,Opción A de la pregunta 453,0
1810,453,B,Opción B de la pregunta 453,0
1811,453,C,Opción C de la pregunta 453,1
1812,453,D,Opción D de la pregunta 453,0
1813,454,A,Opción A de la pregunta 454,0
1814,454,B,Opción B de la pregunta 454,0
1815,454,C,Opción C de la pregunta 454,1
1816,454,D,Opción D de la pregunta 454,0
1817,455,A,Opción A de la pregunta 455,0
1818,455,B,Opción B de la pregunta 455,0
1819,455,C,Opción C de la pregunta 455,1
1820,455,D,Opción D de la pregunta 455,0
1821,456,A,Opción A de la pregunta 456,0
1822,456,B,Opción B de la pregunta 456,0
1823,456,C,Opción C de la pregunta 456,1
1824,456,D,Opción D de la pregunta 456,0
1825,457,A,Opción A de la pregunta 457,0
1826,457,B,Opción B de la pregunta 457,1
1827,457,C,Opción C de la pregunta 457,0
1828,457,D,Opción D de la pregunta 457,0
1829,458,A,Opción A de la pregunta 458,1
1830,458,B,Opción B de la pregunta 458,0
1831,458,C,Opción C de la pregunta 458,0
1832,458,D,Opción D de la pregunta 458,0
1833,459,A,Opción A de la pregunta 459,0
1834,459,B,Opción B de la pregunta 459,0
1835,459,C,Opción C de la pregunta 459,1
1836,459,D,Opción D de la pregunta 459,0
1837,460,A,Opción A de la pregunta 460,1
1838,460,B,Opción B de la pregunta 460,0
1839,460,C,Opción C de la pregunta 460,0
1840,460,D,Opción D de la pregunta 460,0
1841,461,A,Opción A de la pregunta 461,0
1842,461,B,Opción B de la pregunta 461,0
1843,461,C,Opción C de la pregunta 461,0
1844,461,D,Opción D de la pregunta 461,1
1845,462,A,Opción A de la pregunta 462,1
1846,462,B,Opción B de la pregunta 462,0
1847,462,C,Opción C de la pregunta 462,0
1848,462,D,Opción D de la pregunta 462,0
1849,463,A,Opción A de la pregunta 463,1
1850,463,B,Opción B de la pregunta 463,0
1851,463,C,Opción C de la pregunta 463,0
1852,463,D,Opción D de la pregunta 463,0
1853,464,A,Opción A de la pregunta 464,0
1854,464,B,Opción B de la pregunta 464,1
1855,464,C,Opción C de la pregunta 464,0
1856,464,D,Opción D de la pregunta 464,0
1857,465,A,Opción A de la pregunta 465,0
1858,465,B,Opción B de la pregunta 465,0
1859,465,C,Opción C de la pregunta 465,0
1860,465,D,Opción D de la pregunta 465,1
1861,466,A,Opción A de la pregunta 466,1
1862,466,B,Opción B de la pregunta 466,0
1863,466,C,Opción C de la pregunta 466,0
1864,466,D,Opción D de la pregunta 466,0
1865,467,A,Opción A de la pregunta 467,0
1866,467,B,Opción B de la pregunta 467,1
1867,467,C,Opción C de la pregunta 467,0
1868,467,D,Opción D de la pregunta 467,0
1869,468,A,Opción A de la pregunta 468,0
1870,468,B,Opción B de la pregunta 468,0
1871,468,C,Opción C de la pregunta 468,0
1872,468,D,Opción D de la pregunta 468,1
1873,469,A,Opción A de la pregunta 469,1
1874,469,B,Opción B de la pregunta 469,0
1875,469,C,Opción C de la pregunta 469,0
1876,469,D,Opción D de la pregunta 469,0
1877,470,A,Opción A de la pregunta 470,0
1878,470,B,Opción B de la pregunta 470,0
1879,470,C,Opción C de la pregunta 470,0
1880,470,D,Opción D de la pregunta 470,1
1881,471,A,Opción A de la pregunta 471,0
1882,471,B,Opción B de la pregunta 471,0
1883,471,C,Opción C de la pregunta 471,0
1884,471,D,Opción D de la pregunta 471,1
1885,472,A,Opción A de la pregunta 472,1
1886,472,B,Opción B de la pregunta 472,0
1887,472,C,Opción C de la pregunta 472,0
1888,472,D,Opción D de la pregunta 472,0
1889,473,A,Opción A de la pregunta 473,0
1890,473,B,Opción B de la pregunta 473,0
1891,473,C,Opción C de la pregunta 473,0
1892,473,D,Opción D de la pregunta 473,1
1893,474,A,Opción A de la pregunta 474,1
1894,474,B,Opción B de la pregunta 474,0
1895,474,C,Opción C de la pregunta 474,0
1896,474,D,Opción D de la pregunta 474,0
1897,475,A,Opción A de la pregunta 475,0
1898,475,B,Opción B de la pregunta 475,0
1899,475,C,Opción C de la pregunta 475,0
1900,475,D,Opción D de la pregunta 475,1
1901,476,A,Opción A de la pregunta 476,0
1902,476,B,Opción B de la pregunta 476,0
1903,476,C,Opción C de la pregunta 476,0
1904,476,D,Opción D de la pregunta 476,1
1905,477,A,Opción A de la pregunta 477,0
1906,477,B,Opción B de la pregunta 477,1
1907,477,C,Opción C de la pregunta 477,0
1908,477,D,Opción D de la pregunta 477,0
1909,478,A,Opción A de la pregunta 478,0
1910,478,B,Opción B de la pregunta 478,1
1911,478,C,Opción C de la pregunta 478,0
1912,478,D,Opción D de la pregunta 478,0
1913,479,A,Opción A de la pregunta 479,0
1914,479,B,Opción B de la pregunta 479,0
1915,479,C,Opción C de la pregunta 479,1
1916,479,D,Opción D de la pregunta 479,0
1917,480,A,Opción A de la pregunta 480,0
1918,480,B,Opción B de la pregunta 480,0
1919,480,C,Opción C de la pregunta 480,0
1920,480,D,Opción D de la pregunta 480,1
1921,481,A,Opción A de la pregunta 481,1
1922,481,B,Opción B de la pregunta 481,0
1923,481,C,Opción C de la pregunta 481,0
1924,481,D,Opción D de la pregunta 481,0
1925,482,A,Opción A de la pregunta 482,0
1926,482,B,Opción B de la pregunta 482,1
1927,482,C,Opción C de la pregunta 482,0
1928,482,D,Opción D de la pregunta 482,0
1929,483,A,Opción A de la pregunta 483,0
1930,483,B,Opción B de la pregunta 483,0
1931,483,C,Opción C de la pregunta 483,1
1932,483,D,Opción D de la pregunta 483,0
1933,484,A,Opción A de la pregunta 484,0
1934,484,B,Opción B de la pregunta 484,0
1935,484,C,Opción C de la pregunta 484,0
1936,484,D,Opción D de la pregunta 484,1
1937,485,A,Opción A de la pregunta 485,0
1938,485,B,Opción B de la pregunta 485,0
1939,485,C,Opción C de la pregunta 485,0
1940,485,D,Opción D de la pregunta 485,1
1941,486,A,Opción A de la pregunta 486,0
1942,486,B,Opción B de la pregunta 486,0
1943,486,C,Opción C de la pregunta 486,0
1944,486,D,Opción D de la pregunta 486,1
1945,487,A,Opción A de la pregunta 487,0
1946,487,B,Opción B de la pregunta 487,0
1947,487,C,Opción C de la pregunta 487,0
1948,487,D,Opción D de la pregunta 487,1
1949,488,A,Opción A de la pregunta 488,1
